idSucursal;idTipoPaquete;Servicio Cable;Fibra optica;Servicio Internet;Servicio Telefonía;PP Paquete;PN Paquete;Tarifa Promocional;SIMETRÍA;internet_promo;internet_promo_temp;tar_promocional_temp;QUERY
453;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '453', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
453;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '453', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
453;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '453', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
453;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '453', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
453;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '453', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
453;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '453', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
453;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '453', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
453;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '453', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
453;3;0;;60;1;$500;$600;0;1;;;;(NULL, '453', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
453;3;0;;100;1;$600;$700;0;1;;;;(NULL, '453', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
453;3;0;;250;1;$700;$800;0;1;;;;(NULL, '453', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
453;3;0;;500;1;$800;$900;0;1;;;;(NULL, '453', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
453;2;2;;60;1;$650;$750;;1;;;;(NULL, '453', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
453;2;2;;100;1;$750;$850;;1;;;;(NULL, '453', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
453;2;2;;250;1;$850;$950;;1;;;;(NULL, '453', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
453;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '453', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
453;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '453', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
454;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '454', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
454;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '454', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
454;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '454', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
454;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '454', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
454;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '454', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
454;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '454', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
454;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '454', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
454;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '454', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
454;3;0;;60;1;$500;$600;0;1;;;;(NULL, '454', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
454;3;0;;100;1;$600;$700;0;1;;;;(NULL, '454', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
454;3;0;;250;1;$700;$800;0;1;;;;(NULL, '454', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
454;3;0;;500;1;$800;$900;0;1;;;;(NULL, '454', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
454;2;2;;60;1;$650;$750;;1;;;;(NULL, '454', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
454;2;2;;100;1;$750;$850;;1;;;;(NULL, '454', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
454;2;2;;250;1;$850;$950;;1;;;;(NULL, '454', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
454;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '454', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
454;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '454', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
455;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '455', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
455;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '455', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
456;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '456', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
456;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '456', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
456;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '456', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
456;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '456', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
456;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '456', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
456;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '456', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
456;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '456', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
456;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '456', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
456;3;0;;60;1;$500;$600;0;1;;;;(NULL, '456', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
456;3;0;;100;1;$600;$700;0;1;;;;(NULL, '456', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
456;3;0;;250;1;$700;$800;0;1;;;;(NULL, '456', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
456;3;0;;500;1;$800;$900;0;1;;;;(NULL, '456', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
456;2;2;;60;1;$650;$750;;1;;;;(NULL, '456', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
456;2;2;;100;1;$750;$850;;1;;;;(NULL, '456', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
456;2;2;;250;1;$850;$950;;1;;;;(NULL, '456', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
456;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '456', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
456;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '456', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
457;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '457', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
457;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '457', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
457;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '457', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
457;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '457', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
457;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '457', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
457;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '457', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
457;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '457', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
457;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '457', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
457;3;0;;60;1;$500;$600;0;1;;;;(NULL, '457', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
457;3;0;;100;1;$600;$700;0;1;;;;(NULL, '457', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
457;3;0;;250;1;$700;$800;0;1;;;;(NULL, '457', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
457;3;0;;500;1;$800;$900;0;1;;;;(NULL, '457', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
457;2;2;;60;1;$650;$750;;1;;;;(NULL, '457', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
457;2;2;;100;1;$750;$850;;1;;;;(NULL, '457', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
457;2;2;;250;1;$850;$950;;1;;;;(NULL, '457', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
457;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '457', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
457;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '457', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
458;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '458', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
458;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '458', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
458;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '458', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
460;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '460', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
460;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '460', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
460;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '460', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
460;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '460', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
460;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '460', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
460;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '460', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
460;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '460', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
460;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '460', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
460;3;0;;60;1;$500;$600;0;1;;;;(NULL, '460', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
460;3;0;;100;1;$600;$700;0;1;;;;(NULL, '460', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
460;3;0;;250;1;$700;$800;0;1;;;;(NULL, '460', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
460;3;0;;500;1;$800;$900;0;1;;;;(NULL, '460', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
460;2;2;;60;1;$650;$750;;1;;;;(NULL, '460', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
460;2;2;;100;1;$750;$850;;1;;;;(NULL, '460', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
460;2;2;;250;1;$850;$950;;1;;;;(NULL, '460', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
460;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '460', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
460;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '460', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
461;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '461', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
461;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '461', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
461;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '461', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
462;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '462', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
462;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '462', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
462;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '462', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
463;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '463', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
463;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '463', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
463;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '463', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
463;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '463', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
463;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '463', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
463;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '463', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
463;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '463', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
463;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '463', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
463;3;0;;60;1;$500;$600;0;1;;;;(NULL, '463', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
463;3;0;;100;1;$600;$700;0;1;;;;(NULL, '463', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
463;3;0;;250;1;$700;$800;0;1;;;;(NULL, '463', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
463;3;0;;500;1;$800;$900;0;1;;;;(NULL, '463', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
463;2;2;;60;1;$650;$750;;1;;;;(NULL, '463', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
463;2;2;;100;1;$750;$850;;1;;;;(NULL, '463', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
463;2;2;;250;1;$850;$950;;1;;;;(NULL, '463', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
463;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '463', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
463;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '463', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
464;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '464', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
464;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '464', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
464;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '464', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
464;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '464', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
464;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '464', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
464;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '464', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
464;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '464', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
464;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '464', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
464;3;0;;60;1;$500;$600;0;1;;;;(NULL, '464', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
464;3;0;;100;1;$600;$700;0;1;;;;(NULL, '464', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
464;3;0;;250;1;$700;$800;0;1;;;;(NULL, '464', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
464;3;0;;500;1;$800;$900;0;1;;;;(NULL, '464', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
464;2;2;;60;1;$650;$750;;1;;;;(NULL, '464', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
464;2;2;;100;1;$750;$850;;1;;;;(NULL, '464', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
464;2;2;;250;1;$850;$950;;1;;;;(NULL, '464', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
464;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '464', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
464;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '464', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
465;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '465', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
465;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '465', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
465;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '465', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
465;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '465', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
465;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '465', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
465;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '465', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
465;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '465', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
465;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '465', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
465;3;0;;60;1;$500;$600;0;1;;;;(NULL, '465', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
465;3;0;;100;1;$600;$700;0;1;;;;(NULL, '465', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
465;3;0;;250;1;$700;$800;0;1;;;;(NULL, '465', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
465;3;0;;500;1;$800;$900;0;1;;;;(NULL, '465', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
465;2;2;;60;1;$650;$750;;1;;;;(NULL, '465', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
465;2;2;;100;1;$750;$850;;1;;;;(NULL, '465', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
465;2;2;;250;1;$850;$950;;1;;;;(NULL, '465', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
465;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '465', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
465;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '465', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
466;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '466', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
466;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '466', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
466;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '466', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
466;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '466', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
466;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '466', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
466;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '466', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
466;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '466', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
466;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '466', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
466;3;0;;60;1;$500;$600;0;1;;;;(NULL, '466', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
466;3;0;;100;1;$600;$700;0;1;;;;(NULL, '466', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
466;3;0;;250;1;$700;$800;0;1;;;;(NULL, '466', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
466;3;0;;500;1;$800;$900;0;1;;;;(NULL, '466', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
466;2;2;;60;1;$650;$750;;1;;;;(NULL, '466', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
466;2;2;;100;1;$750;$850;;1;;;;(NULL, '466', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
466;2;2;;250;1;$850;$950;;1;;;;(NULL, '466', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
466;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '466', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
466;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '466', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
467;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '467', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
467;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '467', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
467;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '467', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
467;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '467', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
467;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '467', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
467;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '467', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
467;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '467', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
467;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '467', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
467;3;0;;60;1;$500;$600;0;1;;;;(NULL, '467', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
467;3;0;;100;1;$600;$700;0;1;;;;(NULL, '467', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
467;3;0;;250;1;$700;$800;0;1;;;;(NULL, '467', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
467;3;0;;500;1;$800;$900;0;1;;;;(NULL, '467', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
467;2;2;;60;1;$650;$750;;1;;;;(NULL, '467', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
467;2;2;;100;1;$750;$850;;1;;;;(NULL, '467', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
467;2;2;;250;1;$850;$950;;1;;;;(NULL, '467', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
467;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '467', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
