idSucursal;idTipoPaquete;idServicioCable;fibraOptica;velocidadInternet;telefonia;precioPromoPaquete;precioNormalPaquete;tarifaPromocional;simetria;velocidadPromo;tiempoVelocidadPromo
489;3;0;;60;1;$500;$600;0;1;;
489;3;0;;100;1;$600;$700;0;1;;
489;3;0;;250;1;$700;$800;0;1;;
489;3;0;;500;1;$800;$900;0;1;;
489;2;2;;60;1;$650;$750;;1;;
489;2;2;;100;1;$750;$850;;1;;
489;2;2;;250;1;$850;$950;;1;;
489;2;2;;500;1;$950;$1.050;;1;;
489;1;1;;1000;1;$1.000;$1.100;;0;;
490;2;1;;60;1;$600;$650;450;0;120;6
490;2;1;;100;1;$700;$750;550;0;200;6
490;2;1;;250;1;$800;$850;650;0;500;6
490;2;1;;500;1;$900;$950;750;0;1000;6
490;3;0;;60;1;$450;$500;300;0;120;6
490;3;0;;100;1;$550;$600;400;0;200;6
490;3;0;;250;1;$650;$700;500;0;500;6
490;3;0;;500;1;$750;$800;600;0;1000;6
490;3;0;;60;1;$500;$600;0;1;;
490;3;0;;100;1;$600;$700;0;1;;
490;3;0;;250;1;$700;$800;0;1;;
490;3;0;;500;1;$800;$900;0;1;;
490;2;1;;60;1;$650;$750;;1;;
490;2;1;;100;1;$750;$850;;1;;
490;2;1;;250;1;$850;$950;;1;;
490;2;1;;500;1;$950;$1.050;;1;;
490;1;1;;1000;1;$1.000;$1.100;;0;;
491;3;0;;60;1;$450;$500;300;0;120;6
491;2;2;;60;1;$550;$600;400;0;120;6
491;1;1;;1000;1;$1.000;$1.100;;0;;
492;2;2;;60;1;$600;$650;450;0;120;6
492;2;2;;100;1;$700;$750;550;0;200;6
492;2;2;;250;1;$800;$850;650;0;500;6
492;2;2;;500;1;$900;$950;750;0;1000;6
492;3;0;;60;1;$450;$500;300;0;120;6
492;3;0;;100;1;$550;$600;400;0;200;6
492;3;0;;250;1;$650;$700;500;0;500;6
492;3;0;;500;1;$750;$800;600;0;1000;6
492;3;0;;60;1;$500;$600;0;1;;
492;2;2;;60;1;$650;$750;;1;;
492;1;1;;1000;1;$1.000;$1.100;;0;;
493;2;2;;60;1;$600;$650;450;0;120;6
493;2;2;;100;1;$700;$750;550;0;200;6
493;2;2;;250;1;$800;$850;650;0;500;6
493;2;2;;500;1;$900;$950;750;0;1000;6
493;3;0;;60;1;$450;$500;300;0;120;6
493;3;0;;100;1;$550;$600;400;0;200;6
493;3;0;;250;1;$650;$700;500;0;500;6
493;3;0;;500;1;$750;$800;600;0;1000;6
493;3;0;;60;1;$500;$600;0;1;;
493;3;0;;100;1;$600;$700;0;1;;
493;3;0;;250;1;$700;$800;0;1;;
493;3;0;;500;1;$800;$900;0;1;;
493;2;2;;60;1;$650;$750;;1;;
493;2;2;;100;1;$750;$850;;1;;
493;2;2;;250;1;$850;$950;;1;;
493;2;2;;500;1;$950;$1.050;;1;;
493;1;1;;1000;1;$1.000;$1.100;;0;;
494;2;2;;60;1;$600;$650;450;0;120;6
494;2;2;;100;1;$700;$750;550;0;200;6
494;2;2;;250;1;$800;$850;650;0;500;6
494;2;2;;500;1;$900;$950;750;0;1000;6
494;3;0;;60;1;$450;$500;300;0;120;6
494;3;0;;100;1;$550;$600;400;0;200;6
494;3;0;;250;1;$650;$700;500;0;500;6
494;3;0;;500;1;$750;$800;600;0;1000;6
494;3;0;;60;1;$500;$600;0;1;;
494;3;0;;100;1;$600;$700;0;1;;
494;3;0;;250;1;$700;$800;0;1;;
494;3;0;;500;1;$800;$900;0;1;;
494;2;2;;60;1;$650;$750;;1;;
494;2;2;;100;1;$750;$850;;1;;
494;2;2;;250;1;$850;$950;;1;;
494;2;2;;500;1;$950;$1.050;;1;;
494;1;1;;1000;1;$1.000;$1.100;;0;;
495;2;2;;60;1;$600;$650;450;0;120;6
495;2;2;;100;1;$700;$750;550;0;200;6
495;2;2;;250;1;$800;$850;650;0;500;6
495;2;2;;500;1;$900;$950;750;0;1000;6
495;3;0;;60;1;$450;$500;300;0;120;6
495;3;0;;100;1;$550;$600;400;0;200;6
495;3;0;;250;1;$650;$700;500;0;500;6
495;3;0;;500;1;$750;$800;600;0;1000;6
495;3;0;;60;1;$500;$600;0;1;;
495;3;0;;100;1;$600;$700;0;1;;
495;3;0;;250;1;$700;$800;0;1;;
495;3;0;;500;1;$800;$900;0;1;;
495;2;2;;60;1;$650;$750;;1;;
495;2;2;;100;1;$750;$850;;1;;
495;2;2;;250;1;$850;$950;;1;;
495;2;2;;500;1;$950;$1.050;;1;;
495;1;1;;1000;1;$1.000;$1.100;;0;;
496;2;2;;60;1;$600;$650;450;0;120;6
496;2;2;;100;1;$700;$750;550;0;200;6
496;2;2;;250;1;$800;$850;650;0;500;6
496;2;2;;500;1;$900;$950;750;0;1000;6
496;3;0;;60;1;$450;$500;300;0;120;6
496;3;0;;100;1;$550;$600;400;0;200;6
496;3;0;;250;1;$650;$700;500;0;500;6
496;3;0;;500;1;$750;$800;600;0;1000;6
496;3;0;;60;1;$500;$600;0;1;;
496;3;0;;100;1;$600;$700;0;1;;
496;3;0;;250;1;$700;$800;0;1;;
496;3;0;;500;1;$800;$900;0;1;;
496;2;2;;60;1;$650;$750;;1;;
496;2;2;;100;1;$750;$850;;1;;
496;2;2;;250;1;$850;$950;;1;;
496;2;2;;500;1;$950;$1.050;;1;;
496;1;1;;1000;1;$1.000;$1.100;;0;;
497;2;2;;60;1;$600;$650;450;0;120;6
497;2;2;;100;1;$700;$750;550;0;200;6
497;2;2;;250;1;$800;$850;650;0;500;6
497;2;2;;500;1;$900;$950;750;0;1000;6
497;3;0;;60;1;$450;$500;300;0;120;6
497;3;0;;100;1;$550;$600;400;0;200;6
497;3;0;;250;1;$650;$700;500;0;500;6
497;3;0;;500;1;$750;$800;600;0;1000;6
497;3;0;;60;1;$500;$600;0;1;;
497;3;0;;100;1;$600;$700;0;1;;
497;3;0;;250;1;$700;$800;0;1;;
497;3;0;;500;1;$800;$900;0;1;;
497;2;2;;60;1;$650;$750;;1;;
497;2;2;;100;1;$750;$850;;1;;
497;2;2;;250;1;$850;$950;;1;;
497;2;2;;500;1;$950;$1.050;;1;;
497;1;1;;1000;1;$1.000;$1.100;;0;;
498;3;0;;60;1;$450;$500;300;0;120;6
498;2;2;;60;1;$550;$600;400;0;120;6
498;1;1;;1000;1;$1.000;$1.100;;0;;
499;3;0;;60;1;$500;$600;0;1;;
499;2;2;;60;1;$650;$700;;0;;
499;3;0;;60;1;$450;$500;300;0;120;6
499;2;2;;60;1;$550;$600;400;0;120;6
499;1;1;;1000;1;$1.000;$1.100;;0;;
500;2;2;;60;1;$550;$600;400;0;120;6
500;3;0;;60;1;$450;$500;300;0;120;6
501;2;1;;60;1;$680;$730;450;0;120;6
501;2;1;;100;1;$780;$830;550;0;200;6
501;2;2;;250;1;$800;$850;650;0;500;6
501;2;2;;500;1;$900;$950;750;0;1000;6
501;3;0;;60;1;$450;$500;300;0;120;6
501;3;0;;100;1;$550;$600;400;0;200;6
501;3;0;;250;1;$650;$700;500;0;500;6
501;3;0;;500;1;$750;$800;600;0;1000;6
501;3;0;;60;1;$500;$600;0;1;;
501;3;0;;100;1;$600;$700;0;1;;
501;3;0;;250;1;$700;$800;0;1;;
501;3;0;;500;1;$800;$900;0;1;;
501;2;2;;60;1;$650;$750;;1;;
501;2;2;;100;1;$750;$850;;1;;
501;2;2;;250;1;$850;$950;;1;;
501;2;2;;500;1;$950;$1.050;;1;;
501;1;1;;1000;1;$1.000;$1.100;;0;;
502;3;0;;60;1;$450;$500;300;0;120;6
502;2;2;;60;1;$550;$600;400;0;120;6
502;1;1;;1000;1;$1.000;$1.100;;0;;
503;2;2;;60;1;$600;$650;450;0;120;6
503;2;2;;100;1;$700;$750;550;0;200;6
503;2;2;;250;1;$800;$850;650;0;500;6
503;2;2;;500;1;$900;$950;750;0;1000;6
503;3;0;;60;1;$450;$500;300;0;120;6
503;3;0;;100;1;$550;$600;400;0;200;6
503;3;0;;250;1;$650;$700;500;0;500;6
503;3;0;;500;1;$750;$800;600;0;1000;6
503;3;0;;60;1;$500;$600;0;1;;
503;3;0;;100;1;$600;$700;0;1;;
503;3;0;;250;1;$700;$800;0;1;;
503;3;0;;500;1;$800;$900;0;1;;
503;2;2;;60;1;$650;$750;;1;;
503;2;2;;100;1;$750;$850;;1;;
503;2;2;;250;1;$850;$950;;1;;
503;2;2;;500;1;$950;$1.050;;1;;
503;1;1;;1000;1;$1.000;$1.100;;0;;
504;2;2;;60;1;$600;$650;450;0;120;6
504;2;2;;100;1;$700;$750;550;0;200;6
504;2;2;;250;1;$800;$850;650;0;500;6
504;2;2;;500;1;$900;$950;750;0;1000;6
504;3;0;;60;1;$450;$500;300;0;120;6
504;3;0;;100;1;$550;$600;400;0;200;6
504;3;0;;250;1;$650;$700;500;0;500;6
504;3;0;;500;1;$750;$800;600;0;1000;6
504;3;0;;60;1;$500;$600;0;1;;
504;3;0;;100;1;$600;$700;0;1;;
504;3;0;;250;1;$700;$800;0;1;;
504;3;0;;500;1;$800;$900;0;1;;
504;2;2;;60;1;$650;$750;;1;;
504;2;2;;100;1;$750;$850;;1;;
504;2;2;;250;1;$850;$950;;1;;
504;2;2;;500;1;$950;$1.050;;1;;
504;1;1;;1000;1;$1.000;$1.100;;0;;
505;2;2;;60;1;$600;$650;450;0;120;6
505;2;2;;100;1;$700;$750;550;0;200;6
505;2;2;;250;1;$800;$850;650;0;500;6
505;2;2;;500;1;$900;$950;750;0;1000;6
505;3;0;;60;1;$450;$500;300;0;120;6
505;3;0;;100;1;$550;$600;400;0;200;6
505;3;0;;250;1;$650;$700;500;0;500;6
505;3;0;;500;1;$750;$800;600;0;1000;6
505;3;0;;60;1;$500;$600;0;1;;
505;3;0;;100;1;$600;$700;0;1;;
505;3;0;;250;1;$700;$800;0;1;;
505;3;0;;500;1;$800;$900;0;1;;
505;2;2;;60;1;$650;$750;;1;;
505;2;2;;100;1;$750;$850;;1;;
505;2;2;;250;1;$850;$950;;1;;
505;2;2;;500;1;$950;$1.050;;1;;
505;1;1;;1000;1;$1.000;$1.100;;0;;
506;2;2;;60;1;$600;$650;450;0;120;6
506;2;2;;100;1;$700;$750;550;0;200;6
506;2;2;;250;1;$800;$850;650;0;500;6
506;2;2;;500;1;$900;$950;750;0;1000;6
506;3;0;;60;1;$450;$500;300;0;120;6
506;3;0;;100;1;$550;$600;400;0;200;6
506;3;0;;250;1;$650;$700;500;0;500;6
506;3;0;;500;1;$750;$800;600;0;1000;6
506;3;0;;60;1;$500;$600;0;1;;
506;3;0;;100;1;$600;$700;0;1;;
506;3;0;;250;1;$700;$800;0;1;;
506;3;0;;500;1;$800;$900;0;1;;
506;2;2;;60;1;$650;$750;;1;;
506;2;2;;100;1;$750;$850;;1;;
506;2;2;;250;1;$850;$950;;1;;
506;2;2;;500;1;$950;$1.050;;1;;
506;1;1;;1000;1;$1.000;$1.100;;0;;
512;2;2;;60;1;$600;$650;450;0;120;6
512;2;2;;100;1;$700;$750;550;0;200;6
512;2;2;;250;1;$800;$850;650;0;500;6
512;2;2;;500;1;$900;$950;750;0;1000;6
512;3;0;;60;1;$450;$500;300;0;120;6
512;3;0;;100;1;$550;$600;400;0;200;6
512;3;0;;250;1;$650;$700;500;0;500;6
512;3;0;;500;1;$750;$800;600;0;1000;6
512;3;0;;60;1;$500;$600;0;1;;
512;3;0;;100;1;$600;$700;0;1;;
512;3;0;;250;1;$700;$800;0;1;;
512;3;0;;500;1;$800;$900;0;1;;
512;2;2;;60;1;$650;$750;;1;;
512;2;2;;100;1;$750;$850;;1;;
512;2;2;;250;1;$850;$950;;1;;
512;2;2;;500;1;$950;$1.050;;1;;
512;1;1;;1000;1;$1.000;$1.100;;0;;
513;2;2;;60;1;$600;$650;450;0;120;6
513;2;2;;100;1;$700;$750;550;0;200;6
513;2;2;;250;1;$800;$850;650;0;500;6
513;2;2;;500;1;$900;$950;750;0;1000;6
513;3;0;;60;1;$450;$500;300;0;120;6
513;3;0;;100;1;$550;$600;400;0;200;6
513;3;0;;250;1;$650;$700;500;0;500;6
513;3;0;;500;1;$750;$800;600;0;1000;6
513;3;0;;60;1;$500;$600;0;1;;
513;3;0;;100;1;$600;$700;0;1;;
513;3;0;;250;1;$700;$800;0;1;;
513;3;0;;500;1;$800;$900;0;1;;
513;2;2;;60;1;$650;$750;;1;;
513;2;2;;100;1;$750;$850;;1;;
513;2;2;;250;1;$850;$950;;1;;
513;2;2;;500;1;$950;$1.050;;1;;
513;1;1;;1000;1;$1.000;$1.100;;0;;
514;3;0;;60;1;$450;$500;300;0;120;6
514;2;2;;60;1;$550;$600;400;0;120;6
514;1;1;;1000;1;$1.000;$1.100;;0;;
515;2;2;;60;1;$600;$650;450;0;120;6
515;2;2;;100;1;$700;$750;550;0;200;6
515;2;2;;250;1;$800;$850;650;0;500;6
515;2;2;;500;1;$900;$950;750;0;1000;6
515;3;0;;60;1;$450;$500;300;0;120;6
515;3;0;;100;1;$550;$600;400;0;200;6
515;3;0;;250;1;$650;$700;500;0;500;6
515;3;0;;500;1;$750;$800;600;0;1000;6
515;3;0;;60;1;$500;$600;0;1;;
515;3;0;;100;1;$600;$700;0;1;;
515;3;0;;250;1;$700;$800;0;1;;
515;3;0;;500;1;$800;$900;0;1;;
515;2;2;;60;1;$650;$750;;1;;
515;2;2;;100;1;$750;$850;;1;;
515;2;2;;250;1;$850;$950;;1;;
515;2;2;;500;1;$950;$1.050;;1;;
515;1;1;;1000;1;$1.000;$1.100;;0;;
516;2;2;;60;1;$550;$600;450;0;120;6
516;2;2;;100;1;$700;$750;550;0;200;6
516;2;2;;250;1;$800;$850;650;0;500;6
516;2;2;;500;1;$900;$950;750;0;1000;6
516;3;0;;60;1;$450;$500;300;0;120;6
516;3;0;;100;1;$550;$600;400;0;200;6
516;3;0;;250;1;$650;$700;500;0;500;6
516;3;0;;500;1;$750;$800;600;0;1000;6
516;3;0;;60;1;$500;$600;0;1;;
516;3;0;;100;1;$600;$700;0;1;;
516;3;0;;250;1;$700;$800;0;1;;
516;3;0;;500;1;$800;$900;0;1;;
516;2;2;;60;1;$650;$700;;0;;
516;2;2;;100;1;$750;$850;;1;;
516;2;2;;250;1;$850;$950;;1;;
516;2;2;;500;1;$950;$1.050;;1;;
516;1;1;;1000;1;$1.000;$1.100;;0;;
517;2;2;;60;1;$600;$650;450;0;120;6
517;2;2;;100;1;$700;$750;550;0;200;6
517;2;2;;250;1;$800;$850;650;0;500;6
517;2;2;;500;1;$900;$950;750;0;1000;6
517;3;0;;60;1;$450;$500;300;0;120;6
517;3;0;;100;1;$550;$600;400;0;200;6
517;3;0;;250;1;$650;$700;500;0;500;6
517;3;0;;500;1;$750;$800;600;0;1000;6
517;3;0;;60;1;$500;$600;0;1;;
517;3;0;;100;1;$600;$700;0;1;;
517;3;0;;250;1;$700;$800;0;1;;
517;3;0;;500;1;$800;$900;0;1;;
517;2;2;;60;1;$650;$750;;1;;
517;2;2;;100;1;$750;$850;;1;;
517;2;2;;250;1;$850;$950;;1;;
517;2;2;;500;1;$950;$1.050;;1;;
517;1;1;;1000;1;$1.000;$1.100;;0;;
518;2;2;;60;1;$600;$650;450;0;120;6
518;2;2;;100;1;$700;$750;550;0;200;6
518;2;2;;250;1;$800;$850;650;0;500;6
518;2;2;;500;1;$900;$950;750;0;1000;6
518;3;0;;60;1;$450;$500;300;0;120;6
518;3;0;;100;1;$550;$600;400;0;200;6
518;3;0;;250;1;$650;$700;500;0;500;6
518;3;0;;500;1;$750;$800;600;0;1000;6
518;3;0;;60;1;$500;$600;0;1;;
518;3;0;;100;1;$600;$700;0;1;;
518;3;0;;250;1;$700;$800;0;1;;
518;3;0;;500;1;$800;$900;0;1;;
518;2;2;;60;1;$650;$750;;1;;
518;2;2;;100;1;$750;$850;;1;;
518;2;2;;250;1;$850;$950;;1;;
518;2;2;;500;1;$950;$1.050;;1;;
518;1;1;;1000;1;$1.000;$1.100;;0;;
519;2;2;;60;1;$600;$650;450;0;120;6
519;2;2;;100;1;$700;$750;550;0;200;6
519;2;2;;250;1;$800;$850;650;0;500;6
519;2;2;;500;1;$900;$950;750;0;1000;6
519;3;0;;60;1;$450;$500;300;0;120;6
519;3;0;;100;1;$550;$600;400;0;200;6
519;3;0;;250;1;$650;$700;500;0;500;6
519;3;0;;500;1;$750;$800;600;0;1000;6
519;3;0;;60;1;$500;$600;0;1;;
519;3;0;;100;1;$600;$700;0;1;;
519;3;0;;250;1;$700;$800;0;1;;
519;3;0;;500;1;$800;$900;0;1;;
519;2;2;;60;1;$650;$750;;1;;
519;2;2;;100;1;$750;$850;;1;;
519;2;2;;250;1;$850;$950;;1;;
519;2;2;;500;1;$950;$1.050;;1;;
519;1;1;;1000;1;$1.000;$1.100;;0;;
520;2;2;;60;1;$600;$650;450;0;120;6
520;2;2;;100;1;$700;$750;550;0;200;6
520;2;2;;250;1;$800;$850;650;0;500;6
520;2;2;;500;1;$900;$950;750;0;1000;6
520;3;0;;60;1;$450;$500;300;0;120;6
520;3;0;;100;1;$550;$600;400;0;200;6
520;3;0;;250;1;$650;$700;500;0;500;6
520;3;0;;500;1;$750;$800;600;0;1000;6
520;3;0;;60;1;$500;$600;0;1;;
520;3;0;;100;1;$600;$700;0;1;;
520;3;0;;250;1;$700;$800;0;1;;
520;3;0;;500;1;$800;$900;0;1;;
520;2;2;;60;1;$650;$750;;1;;
520;2;2;;100;1;$750;$850;;1;;
520;2;2;;250;1;$850;$950;;1;;
520;2;2;;500;1;$950;$1.050;;1;;
520;1;1;;1000;1;$1.000;$1.100;;0;;
523;2;2;;60;1;$600;$650;450;0;120;6
523;2;2;;100;1;$700;$750;550;0;200;6
523;2;2;;250;1;$800;$850;650;0;500;6
523;2;2;;500;1;$900;$950;750;0;1000;6
523;3;0;;60;1;$450;$500;300;0;120;6
523;3;0;;100;1;$550;$600;400;0;200;6
523;3;0;;250;1;$650;$700;500;0;500;6
523;3;0;;500;1;$750;$800;600;0;1000;6
523;3;0;;60;1;$500;$600;0;1;;
523;3;0;;100;1;$600;$700;0;1;;
523;3;0;;250;1;$700;$800;0;1;;
523;3;0;;500;1;$800;$900;0;1;;
523;2;2;;60;1;$650;$750;;1;;
523;2;2;;100;1;$750;$850;;1;;
523;2;2;;250;1;$850;$950;;1;;
523;2;2;;500;1;$950;$1.050;;1;;
523;1;1;;1000;1;$1.000;$1.100;;0;;
524;2;2;;60;1;$550;$600;400;0;120;6
524;3;0;;60;1;$450;$500;300;0;120;6
527;2;2;;60;1;$600;$650;450;0;120;6
527;2;2;;100;1;$700;$750;550;0;200;6
527;2;2;;250;1;$800;$850;650;0;500;6
527;2;2;;500;1;$900;$950;750;0;1000;6
527;3;0;;60;1;$450;$500;300;0;120;6
527;3;0;;100;1;$550;$600;400;0;200;6
527;3;0;;250;1;$650;$700;500;0;500;6
527;3;0;;500;1;$750;$800;600;0;1000;6
527;3;0;;60;1;$500;$600;0;1;;
527;3;0;;100;1;$600;$700;0;1;;
527;3;0;;250;1;$700;$800;0;1;;
527;3;0;;500;1;$800;$900;0;1;;
527;2;2;;60;1;$650;$750;;1;;
527;2;2;;100;1;$750;$850;;1;;
527;2;2;;250;1;$850;$950;;1;;
527;2;2;;500;1;$950;$1.050;;1;;
527;1;1;;1000;1;$1.000;$1.100;;0;;
528;2;2;;60;1;$600;$650;450;0;120;6
528;2;2;;100;1;$700;$750;550;0;200;6
528;2;2;;250;1;$800;$850;650;0;500;6
528;2;2;;500;1;$900;$950;750;0;1000;6
528;3;0;;60;1;$450;$500;300;0;120;6
528;3;0;;100;1;$550;$600;400;0;200;6
528;3;0;;250;1;$650;$700;500;0;500;6
528;3;0;;500;1;$750;$800;600;0;1000;6
528;3;0;;60;1;$500;$600;0;1;;
528;3;0;;100;1;$600;$700;0;1;;
528;3;0;;250;1;$700;$800;0;1;;
528;3;0;;500;1;$800;$900;0;1;;
528;2;2;;60;1;$650;$750;;1;;
528;2;2;;100;1;$750;$850;;1;;
528;2;2;;250;1;$850;$950;;1;;
528;2;2;;500;1;$950;$1.050;;1;;
528;1;1;;1000;1;$1.000;$1.100;;0;;
529;2;2;;60;1;$600;$650;450;0;120;6
529;2;2;;100;1;$700;$750;550;0;200;6
529;2;2;;250;1;$800;$850;650;0;500;6
529;2;2;;500;1;$900;$950;750;0;1000;6
529;3;0;;60;1;$450;$500;300;0;120;6
529;3;0;;100;1;$550;$600;400;0;200;6
529;3;0;;250;1;$650;$700;500;0;500;6
529;3;0;;500;1;$750;$800;600;0;1000;6
529;3;0;;60;1;$500;$600;0;1;;
529;3;0;;100;1;$600;$700;0;1;;
529;3;0;;250;1;$700;$800;0;1;;
529;3;0;;500;1;$800;$900;0;1;;
529;2;2;;60;1;$650;$750;;1;;
529;2;2;;100;1;$750;$850;;1;;
529;2;2;;250;1;$850;$950;;1;;
529;2;2;;500;1;$950;$1.050;;1;;
529;1;1;;1000;1;$1.000;$1.100;;0;;
530;2;2;;60;1;$600;$650;450;0;120;6
530;2;2;;100;1;$700;$750;550;0;200;6
530;2;2;;250;1;$800;$850;650;0;500;6
530;2;2;;500;1;$900;$950;750;0;1000;6
530;3;0;;60;1;$450;$500;300;0;120;6
530;3;0;;100;1;$550;$600;400;0;200;6
530;3;0;;250;1;$650;$700;500;0;500;6
530;3;0;;500;1;$750;$800;600;0;1000;6
530;3;0;;60;1;$500;$600;0;1;;
530;3;0;;100;1;$600;$700;0;1;;
530;3;0;;250;1;$700;$800;0;1;;
530;3;0;;500;1;$800;$900;0;1;;
530;2;2;;60;1;$650;$750;;1;;
530;2;2;;100;1;$750;$850;;1;;
530;2;2;;250;1;$850;$950;;1;;
530;2;2;;500;1;$950;$1.050;;1;;
530;1;1;;1000;1;$1.000;$1.100;;0;;
531;2;2;;60;1;$600;$650;450;0;120;6
531;2;2;;100;1;$700;$750;550;0;200;6
531;2;2;;250;1;$800;$850;650;0;500;6
531;2;2;;500;1;$900;$950;750;0;1000;6
531;3;0;;60;1;$450;$500;300;0;120;6
531;3;0;;100;1;$550;$600;400;0;200;6
531;3;0;;250;1;$650;$700;500;0;500;6
531;3;0;;500;1;$750;$800;600;0;1000;6
531;3;0;;60;1;$500;$600;0;1;;
531;3;0;;100;1;$600;$700;0;1;;
531;3;0;;250;1;$700;$800;0;1;;
531;3;0;;500;1;$800;$900;0;1;;
531;2;2;;60;1;$650;$750;;1;;
531;2;2;;100;1;$750;$850;;1;;
531;2;2;;250;1;$850;$950;;1;;
531;2;2;;500;1;$950;$1.050;;1;;
531;1;1;;1000;1;$1.000;$1.100;;0;;
534;2;2;;60;1;$600;$650;450;0;120;6
534;2;2;;100;1;$700;$750;550;0;200;6
534;2;2;;250;1;$800;$850;650;0;500;6
534;2;2;;500;1;$900;$950;750;0;1000;6
534;3;0;;60;1;$450;$500;300;0;120;6
534;3;0;;100;1;$550;$600;400;0;200;6
534;3;0;;250;1;$650;$700;500;0;500;6
534;3;0;;500;1;$750;$800;600;0;1000;6
534;3;0;;60;1;$500;$600;0;1;;
534;3;0;;100;1;$600;$700;0;1;;
534;3;0;;250;1;$700;$800;0;1;;
534;3;0;;500;1;$800;$900;0;1;;
534;2;2;;60;1;$650;$750;;1;;
534;2;2;;100;1;$750;$850;;1;;
534;2;2;;250;1;$850;$950;;1;;
534;2;2;;500;1;$950;$1.050;;1;;
534;1;1;;1000;1;$1.000;$1.100;;0;;
537;2;2;;60;1;$600;$650;450;0;120;6
537;2;2;;100;1;$700;$750;550;0;200;6
537;2;2;;250;1;$800;$850;650;0;500;6
537;2;2;;500;1;$900;$950;750;0;1000;6
537;3;0;;60;1;$450;$500;300;0;120;6
537;3;0;;100;1;$550;$600;400;0;200;6
537;3;0;;250;1;$650;$700;500;0;500;6
537;3;0;;500;1;$750;$800;600;0;1000;6
537;3;0;;60;1;$500;$600;0;1;;
537;3;0;;100;1;$600;$700;0;1;;
537;3;0;;250;1;$700;$800;0;1;;
537;3;0;;500;1;$800;$900;0;1;;
537;2;2;;60;1;$650;$750;;1;;
537;2;2;;100;1;$750;$850;;1;;
537;2;2;;250;1;$850;$950;;1;;
537;2;2;;500;1;$950;$1.050;;1;;
537;1;1;;1000;1;$1.000;$1.100;;0;;
540;2;2;;60;1;$600;$650;450;0;120;6
540;2;2;;100;1;$700;$750;550;0;200;6
540;2;2;;250;1;$800;$850;650;0;500;6
540;2;2;;500;1;$900;$950;750;0;1000;6
540;3;0;;60;1;$450;$500;300;0;120;6
540;3;0;;100;1;$550;$600;400;0;200;6
540;3;0;;250;1;$650;$700;500;0;500;6
540;3;0;;500;1;$750;$800;600;0;1000;6
540;3;0;;60;1;$500;$600;0;1;;
540;3;0;;100;1;$600;$700;0;1;;
540;3;0;;250;1;$700;$800;0;1;;
540;3;0;;500;1;$800;$900;0;1;;
540;2;2;;60;1;$650;$750;;1;;
540;2;2;;100;1;$750;$850;;1;;
540;2;2;;250;1;$850;$950;;1;;
540;2;2;;500;1;$950;$1.050;;1;;
540;1;1;;1000;1;$1.000;$1.100;;0;;
546;2;2;;60;1;$600;$650;450;0;120;6
546;2;2;;100;1;$700;$750;550;0;200;6
546;2;2;;250;1;$800;$850;650;0;500;6
546;2;2;;500;1;$900;$950;750;0;1000;6
546;3;0;;60;1;$450;$500;300;0;120;6
546;3;0;;100;1;$550;$600;400;0;200;6
546;3;0;;250;1;$650;$700;500;0;500;6
546;3;0;;500;1;$750;$800;600;0;1000;6
546;3;0;;60;1;$500;$600;0;1;;
546;3;0;;100;1;$600;$700;0;1;;
546;3;0;;250;1;$700;$800;0;1;;
546;3;0;;500;1;$800;$900;0;1;;
546;2;2;;60;1;$650;$750;;1;;
546;2;2;;100;1;$750;$850;;1;;
546;2;2;;250;1;$850;$950;;1;;
546;2;2;;500;1;$950;$1.050;;1;;
546;1;1;;1000;1;$1.000;$1.100;;0;;
547;2;2;;60;1;$600;$650;450;0;120;6
547;2;2;;100;1;$700;$750;550;0;200;6
547;2;2;;250;1;$800;$850;650;0;500;6
547;2;2;;500;1;$900;$950;750;0;1000;6
547;3;0;;60;1;$450;$500;300;0;120;6
547;3;0;;100;1;$550;$600;400;0;200;6
547;3;0;;250;1;$650;$700;500;0;500;6
547;3;0;;500;1;$750;$800;600;0;1000;6
547;3;0;;60;1;$500;$600;0;1;;
547;3;0;;100;1;$600;$700;0;1;;
547;3;0;;250;1;$700;$800;0;1;;
547;3;0;;500;1;$800;$900;0;1;;
547;2;2;;60;1;$650;$750;;1;;
547;2;2;;100;1;$750;$850;;1;;
547;2;2;;250;1;$850;$950;;1;;
547;2;2;;500;1;$950;$1.050;;1;;
547;1;1;;1000;1;$1.000;$1.100;;0;;
548;2;2;;60;1;$600;$650;450;0;120;6
548;2;2;;100;1;$700;$750;550;0;200;6
548;2;2;;250;1;$800;$850;650;0;500;6
548;2;2;;500;1;$900;$950;750;0;1000;6
548;3;0;;60;1;$450;$500;300;0;120;6
548;3;0;;100;1;$550;$600;400;0;200;6
548;3;0;;250;1;$650;$700;500;0;500;6
548;3;0;;500;1;$750;$800;600;0;1000;6
548;3;0;;60;1;$500;$600;0;1;;
548;3;0;;100;1;$600;$700;0;1;;
548;3;0;;250;1;$700;$800;0;1;;
548;3;0;;500;1;$800;$900;0;1;;
548;2;2;;60;1;$650;$750;;1;;
548;2;2;;100;1;$750;$850;;1;;
548;2;2;;250;1;$850;$950;;1;;
548;2;2;;500;1;$950;$1.050;;1;;
548;1;1;;1000;1;$1.000;$1.100;;0;;
549;2;2;;60;1;$600;$650;450;0;120;6
549;2;2;;100;1;$700;$750;550;0;200;6
549;2;2;;250;1;$800;$850;650;0;500;6
549;2;2;;500;1;$900;$950;750;0;1000;6
549;3;0;;60;1;$450;$500;300;0;120;6
